,date,clientId,clientName,clientType,productId,productName,productCategory,productPrice,saleType,saleAmount,saleDiscount
665,2024-01-01,180,John Doe,Individuals,491,Widget Deluxe,Gadgets,19391.865264864806,Subscription sales,13292.715107931856,10%
666,2024-01-01,966,John Doe,Individuals,505,Widget Deluxe,Gadgets,19008.69146616538,Partner sales,1508.074434150025,10%
667,2024-01-01,395,John Doe,Individuals,447,Widget Deluxe,Gadgets,10963.80979027609,Partner sales,14765.40125055299,10%
668,2024-01-01,629,John Doe,Individuals,463,Widget Deluxe,Gadgets,18574.92656518943,Partner sales,12236.763971841889,10%
669,2024-01-01,539,John Doe,Individuals,439,Widget Deluxe,Gadgets,14538.173710796997,Partner sales,6841.019056159241,10%
670,2024-01-01,984,John Doe,Mixed,465,Widget Deluxe,Gadgets,7353.308228351052,Direct sales,6399.705951041257,10%
671,2024-01-01,636,John Doe,Non-profit,499,Widget Deluxe,Gadgets,13244.087320482055,Direct sales,21805.05898171997,10%
672,2024-01-01,374,John Doe,Individuals,453,Widget Deluxe,Gadgets,16355.117002388986,Direct sales,11956.601366511717,10%
673,2024-01-01,118,John Doe,Businesses,426,Widget Deluxe,Gadgets,10908.824464834295,Online sales,13286.695861106258,10%
674,2024-01-01,364,John Doe,Non-profit,486,Widget Deluxe,Gadgets,10957.487366108204,Online sales,8752.271552754151,10%
675,2024-01-01,427,John Doe,Individuals,566,Widget Deluxe,Gadgets,11877.663684428135,Direct sales,8160.249664427683,10%
676,2024-01-01,213,John Doe,Businesses,513,Widget Deluxe,Gadgets,19117.453243402473,Online sales,9283.782240711484,10%
677,2024-01-01,100,John Doe,Non-profit,390,Widget Deluxe,Gadgets,4689.9095187627245,Partner sales,10851.168954791978,10%
678,2024-01-01,717,John Doe,Individuals,528,Widget Deluxe,Gadgets,19032.990954537716,Online sales,4800.54121596979,10%
679,2024-01-01,228,John Doe,Individuals,544,Widget Deluxe,Gadgets,20545.95924800561,Online sales,9582.722187347157,10%
680,2024-01-01,739,John Doe,Individuals,478,Widget Deluxe,Gadgets,12899.561764493154,Online sales,9622.786924667955,10%
681,2024-01-01,702,John Doe,Individuals,445,Widget Deluxe,Gadgets,19180.369039810535,Online sales,17570.623928471006,10%
682,2024-01-01,725,John Doe,Mixed,502,Widget Deluxe,Gadgets,14866.803026413094,Online sales,7038.13604187248,10%
683,2024-01-01,500,John Doe,Mixed,517,Widget Deluxe,Gadgets,20054.418194538266,Partner sales,17330.78543341747,10%
684,2024-01-01,518,John Doe,Mixed,589,Widget Deluxe,Gadgets,7740.4024890950395,Partner sales,6585.829737416908,10%
685,2024-01-01,243,John Doe,Mixed,513,Widget Deluxe,Gadgets,19708.166591871868,Direct sales,7897.04143443273,10%
686,2024-01-01,689,John Doe,Businesses,510,Widget Deluxe,Gadgets,16028.554823522352,Online sales,13394.084057405764,10%
687,2024-01-01,279,John Doe,Mixed,379,Widget Deluxe,Gadgets,13177.483172966373,Subscription sales,16515.47942456135,10%
688,2024-01-01,828,John Doe,Individuals,478,Widget Deluxe,Gadgets,17245.67245664796,Partner sales,15919.005131181877,10%
689,2024-01-01,179,John Doe,Individuals,486,Widget Deluxe,Gadgets,14807.055212350257,Online sales,24228.235008160213,10%
690,2024-01-01,363,John Doe,Individuals,561,Widget Deluxe,Gadgets,14712.822524573847,Direct sales,17717.212274867197,10%
691,2024-01-01,175,John Doe,Businesses,402,Widget Deluxe,Gadgets,10851.567662650383,Subscription sales,8575.764914636773,10%
692,2024-01-01,206,John Doe,Mixed,482,Widget Deluxe,Gadgets,13068.82630764513,Online sales,18448.046302309736,10%
693,2024-01-01,875,John Doe,Businesses,520,Widget Deluxe,Gadgets,19476.47740194094,Direct sales,18558.822314670368,10%
694,2024-01-01,457,John Doe,Mixed,474,Widget Deluxe,Gadgets,10381.580318435419,Partner sales,11826.373840195032,10%
695,2024-01-01,236,John Doe,Businesses,494,Widget Deluxe,Gadgets,10353.994147583142,Partner sales,4728.381522322761,10%
696,2024-01-01,236,John Doe,Businesses,539,Widget Deluxe,Gadgets,15826.45822634738,Referral sales,13192.704696617968,10%
697,2024-01-01,269,John Doe,Individuals,455,Widget Deluxe,Gadgets,10740.420355681988,Online sales,17404.017473057123,10%
698,2024-01-01,21,John Doe,Mixed,456,Widget Deluxe,Gadgets,19310.303333705124,Subscription sales,23393.649378393755,10%
699,2024-01-01,753,John Doe,Businesses,562,Widget Deluxe,Gadgets,9372.86289802956,Direct sales,15330.045045857716,10%
700,2024-01-01,303,John Doe,Mixed,478,Widget Deluxe,Gadgets,10235.41928339759,Online sales,16433.858798377332,10%
701,2024-01-01,304,John Doe,Mixed,468,Widget Deluxe,Gadgets,21517.077804552297,Online sales,13711.693551374789,10%
702,2024-01-01,968,John Doe,Businesses,545,Widget Deluxe,Gadgets,15869.883394020522,Referral sales,11019.584504012284,10%
703,2024-01-01,579,John Doe,Individuals,557,Widget Deluxe,Gadgets,18335.494575455814,Online sales,3990.6134214746144,10%
704,2024-01-01,101,John Doe,Mixed,497,Widget Deluxe,Gadgets,13581.374938686105,Online sales,15156.167923347228,10%
705,2024-01-01,258,John Doe,Individuals,511,Widget Deluxe,Gadgets,18953.50544114881,Online sales,13369.974054338994,10%
706,2024-01-01,492,John Doe,Businesses,436,Widget Deluxe,Gadgets,19817.69211358378,Subscription sales,14497.224132933663,10%
707,2024-01-01,12,John Doe,Mixed,479,Widget Deluxe,Gadgets,7034.0681070108785,Online sales,11208.862194949743,10%
708,2024-01-01,168,John Doe,Individuals,548,Widget Deluxe,Gadgets,16927.955131826842,Referral sales,18574.650731771733,10%
709,2024-01-01,334,John Doe,Individuals,466,Widget Deluxe,Gadgets,9837.798861333627,Partner sales,20457.46230075344,10%
710,2024-01-01,169,John Doe,Individuals,590,Widget Deluxe,Gadgets,13133.516589140572,Partner sales,-560.3318309532569,10%
711,2024-01-01,204,John Doe,Businesses,543,Widget Deluxe,Gadgets,18562.475124255754,Online sales,8626.992470073994,10%
712,2024-01-01,447,John Doe,Individuals,435,Widget Deluxe,Gadgets,19866.137241271703,Subscription sales,7781.856712897542,10%
713,2024-01-01,274,John Doe,Individuals,502,Widget Deluxe,Gadgets,8721.567477895269,Referral sales,18757.60441379658,10%
714,2024-01-01,551,John Doe,Non-profit,493,Widget Deluxe,Gadgets,16109.92285400221,Partner sales,14026.664284691204,10%
715,2024-01-01,957,John Doe,Individuals,530,Widget Deluxe,Gadgets,20076.027080021544,Direct sales,22427.815329817437,10%
716,2024-01-01,473,John Doe,Mixed,564,Widget Deluxe,Gadgets,12244.139241081924,Partner sales,14309.399721160886,10%
717,2024-01-01,22,John Doe,Mixed,537,Widget Deluxe,Gadgets,12924.919955886262,Online sales,15724.580609346884,10%
718,2024-01-01,406,John Doe,Individuals,408,Widget Deluxe,Gadgets,8493.137810961041,Referral sales,11881.835957636678,10%
719,2024-01-01,369,John Doe,Individuals,515,Widget Deluxe,Gadgets,10868.548095348759,Online sales,1979.9000924187276,10%
720,2024-01-01,450,John Doe,Businesses,481,Widget Deluxe,Gadgets,11911.82973689886,Direct sales,14572.24511142717,10%
721,2024-01-01,611,John Doe,Mixed,454,Widget Deluxe,Gadgets,9309.849207274983,Partner sales,10137.797026090548,10%
722,2024-01-01,511,John Doe,Individuals,550,Widget Deluxe,Gadgets,17334.432901888213,Online sales,10489.399719927846,10%
723,2024-01-01,133,John Doe,Mixed,526,Widget Deluxe,Gadgets,11066.114916907783,Online sales,17446.989796177684,10%
724,2024-01-01,426,John Doe,Individuals,468,Widget Deluxe,Gadgets,15449.748383233453,Referral sales,2323.1937737974567,10%
725,2024-01-01,793,John Doe,Individuals,445,Widget Deluxe,Gadgets,16571.664383405885,Online sales,9160.929970597801,10%
726,2024-01-01,741,John Doe,Businesses,405,Widget Deluxe,Gadgets,15471.533302033387,Online sales,18510.014386516297,10%
727,2024-01-01,224,John Doe,Individuals,503,Widget Deluxe,Gadgets,19280.204371339918,Partner sales,8804.129954932392,10%
728,2024-01-01,227,John Doe,Individuals,518,Widget Deluxe,Gadgets,19292.340264122617,Online sales,11022.881835259934,10%
729,2024-01-01,492,John Doe,Businesses,537,Widget Deluxe,Gadgets,7677.6317592134,Online sales,9905.371652239217,10%
730,2024-01-01,970,John Doe,Individuals,479,Widget Deluxe,Gadgets,15120.215913045522,Subscription sales,11444.09805954976,10%
731,2024-01-01,690,John Doe,Individuals,482,Widget Deluxe,Gadgets,13252.740960924526,Online sales,14958.95320558545,10%
732,2024-01-01,39,John Doe,Individuals,408,Widget Deluxe,Gadgets,13825.540936117852,Direct sales,10995.0126290398,10%
733,2024-01-01,383,John Doe,Individuals,506,Widget Deluxe,Gadgets,14003.591056795514,Online sales,12319.57907934954,10%
734,2024-01-01,358,John Doe,Businesses,424,Widget Deluxe,Gadgets,14796.607833254211,Subscription sales,3617.598341631072,10%
735,2024-01-01,276,John Doe,Mixed,510,Widget Deluxe,Gadgets,10905.826264201885,Online sales,12114.227339718622,10%
736,2024-01-01,755,John Doe,Non-profit,490,Widget Deluxe,Gadgets,16249.347166279831,Online sales,8366.427839808417,10%
737,2024-01-01,671,John Doe,Individuals,484,Widget Deluxe,Gadgets,15221.637739471722,Partner sales,11543.940467458411,10%
738,2024-01-01,91,John Doe,Mixed,441,Widget Deluxe,Gadgets,14914.232447920464,Online sales,14832.122185189526,10%
739,2024-01-01,842,John Doe,Individuals,562,Widget Deluxe,Gadgets,14755.46389981175,Online sales,8642.05547653561,10%
740,2024-01-01,520,John Doe,Individuals,440,Widget Deluxe,Gadgets,7389.921283571665,Direct sales,16687.214681788726,10%
741,2024-01-01,79,John Doe,Businesses,429,Widget Deluxe,Gadgets,11773.716552416681,Direct sales,11540.725632574467,10%
742,2024-01-01,284,John Doe,Mixed,423,Widget Deluxe,Gadgets,12934.229612707002,Subscription sales,15439.072355461267,10%
743,2024-01-01,427,John Doe,Individuals,495,Widget Deluxe,Gadgets,10248.880612325258,Subscription sales,12236.938531724394,10%
744,2024-01-01,207,John Doe,Individuals,473,Widget Deluxe,Gadgets,13444.959651877183,Online sales,15603.384147407842,10%
745,2024-01-01,64,John Doe,Mixed,484,Widget Deluxe,Gadgets,5284.0963430405645,Partner sales,7184.574319311802,10%
746,2024-01-01,265,John Doe,Individuals,418,Widget Deluxe,Gadgets,17065.084233587506,Subscription sales,14219.79024295837,10%
747,2024-01-01,697,John Doe,Individuals,510,Widget Deluxe,Gadgets,7621.106059596388,Partner sales,16563.37579514134,10%
748,2024-01-01,89,John Doe,Mixed,482,Widget Deluxe,Gadgets,13327.26612007842,Direct sales,13850.117663746976,10%
749,2024-01-01,976,John Doe,Businesses,561,Widget Deluxe,Gadgets,13285.701472471363,Referral sales,14960.979848108122,10%
750,2024-01-01,883,John Doe,Individuals,468,Widget Deluxe,Gadgets,14181.006665503595,Online sales,7852.398456588396,10%
751,2024-01-01,768,John Doe,Non-profit,425,Widget Deluxe,Gadgets,15690.745715465648,Online sales,17593.251360766644,10%
752,2024-01-01,314,John Doe,Individuals,522,Widget Deluxe,Gadgets,19130.30193704818,Online sales,13566.47779756103,10%
753,2024-01-01,858,John Doe,Individuals,477,Widget Deluxe,Gadgets,12838.273509023686,Referral sales,13651.610439141949,10%
754,2024-01-01,17,John Doe,Businesses,433,Widget Deluxe,Gadgets,16097.265983353202,Partner sales,17458.828040102584,10%
755,2024-01-01,424,John Doe,Individuals,455,Widget Deluxe,Gadgets,15655.203051214761,Online sales,22005.091849912216,10%
756,2024-01-01,306,John Doe,Individuals,444,Widget Deluxe,Gadgets,13191.55704801964,Partner sales,6309.037384631065,10%
757,2024-01-01,534,John Doe,Mixed,522,Widget Deluxe,Gadgets,15536.868825156023,Partner sales,13190.057706509777,10%
758,2024-01-01,992,John Doe,Individuals,432,Widget Deluxe,Gadgets,10379.26740563468,Referral sales,13732.75294243992,10%
759,2024-01-01,544,John Doe,Individuals,523,Widget Deluxe,Gadgets,20027.31677566246,Online sales,5901.627962546769,10%
760,2024-01-01,721,John Doe,Mixed,427,Widget Deluxe,Gadgets,15543.13428396324,Online sales,20644.12600817673,10%
761,2024-01-01,555,John Doe,Businesses,452,Widget Deluxe,Gadgets,25248.119226264935,Online sales,15228.685172294716,10%
762,2024-01-01,582,John Doe,Individuals,473,Widget Deluxe,Gadgets,10161.32081230867,Referral sales,7592.401430506746,10%
763,2024-01-01,130,John Doe,Individuals,510,Widget Deluxe,Gadgets,14446.00230345063,Online sales,11006.397960522761,10%
764,2024-01-01,890,John Doe,Non-profit,497,Widget Deluxe,Gadgets,4651.245393945022,Partner sales,1181.220291577758,10%
765,2024-01-01,937,John Doe,Individuals,505,Widget Deluxe,Gadgets,9695.933461543762,Online sales,11891.000334423126,10%
766,2024-01-01,260,John Doe,Mixed,567,Widget Deluxe,Gadgets,15705.523919387704,Subscription sales,15010.920846784493,10%
767,2024-01-01,496,John Doe,Mixed,504,Widget Deluxe,Gadgets,11609.532413582507,Online sales,10259.035434234509,10%
768,2024-01-01,833,John Doe,Individuals,554,Widget Deluxe,Gadgets,13558.679386266233,Direct sales,9439.177745817082,10%
769,2024-01-01,978,John Doe,Individuals,499,Widget Deluxe,Gadgets,19674.91093791753,Partner sales,12824.228579704359,10%
770,2024-01-01,470,John Doe,Businesses,520,Widget Deluxe,Gadgets,11449.204693599693,Online sales,15806.633250924473,10%
771,2024-01-01,335,John Doe,Individuals,542,Widget Deluxe,Gadgets,13335.300015418728,Direct sales,15368.549350561176,10%
772,2024-01-01,275,John Doe,Businesses,586,Widget Deluxe,Gadgets,12280.716817037452,Online sales,12179.330509337324,10%
773,2024-01-01,846,John Doe,Mixed,428,Widget Deluxe,Gadgets,13437.939631538156,Online sales,14244.860575440707,10%
774,2024-01-01,452,John Doe,Businesses,439,Widget Deluxe,Gadgets,16362.439716461842,Referral sales,11470.480419076777,10%
775,2024-01-01,973,John Doe,Businesses,487,Widget Deluxe,Gadgets,17417.040908361043,Online sales,6940.131373413602,10%
776,2024-01-01,443,John Doe,Non-profit,567,Widget Deluxe,Gadgets,11264.515805013376,Partner sales,16897.170863378433,10%
777,2024-01-01,2,John Doe,Businesses,427,Widget Deluxe,Gadgets,10947.077949129367,Partner sales,19998.729136835333,10%
778,2024-01-01,89,John Doe,Individuals,516,Widget Deluxe,Gadgets,7725.911595922792,Online sales,15300.812336079745,10%
779,2024-01-01,866,John Doe,Individuals,498,Widget Deluxe,Gadgets,11952.760413152302,Online sales,18485.356265215934,10%
780,2024-01-01,858,John Doe,Individuals,608,Widget Deluxe,Gadgets,12424.70573117526,Online sales,13530.64520469423,10%
781,2024-01-01,496,John Doe,Businesses,443,Widget Deluxe,Gadgets,15138.729407888499,Direct sales,11033.034605819012,10%
782,2024-01-01,954,John Doe,Individuals,478,Widget Deluxe,Gadgets,17942.320540296285,Online sales,13670.826944718916,10%
783,2024-01-01,323,John Doe,Mixed,543,Widget Deluxe,Gadgets,14092.76236220327,Online sales,11156.152266852883,10%
784,2024-01-01,16,John Doe,Non-profit,472,Widget Deluxe,Gadgets,12161.022514409266,Partner sales,11882.789646831789,10%
785,2024-01-01,369,John Doe,Individuals,363,Widget Deluxe,Gadgets,2735.88635503337,Partner sales,12813.977798764268,10%
786,2024-01-01,250,John Doe,Businesses,477,Widget Deluxe,Gadgets,6470.830730715718,Partner sales,15161.24883959572,10%
787,2024-01-01,661,John Doe,Mixed,551,Widget Deluxe,Gadgets,6292.043818616994,Online sales,12489.839852936391,10%
788,2024-01-01,529,John Doe,Individuals,462,Widget Deluxe,Gadgets,13025.041221481182,Direct sales,19510.34589172007,10%
789,2024-01-01,921,John Doe,Mixed,472,Widget Deluxe,Gadgets,23527.814713069143,Online sales,17112.11993587201,10%
790,2024-01-01,724,John Doe,Mixed,533,Widget Deluxe,Gadgets,9976.412868926946,Direct sales,14822.063447730901,10%
791,2024-01-01,115,John Doe,Mixed,498,Widget Deluxe,Gadgets,15290.185793477156,Direct sales,13713.057097852443,10%
792,2024-01-01,810,John Doe,Businesses,424,Widget Deluxe,Gadgets,10277.972708270758,Online sales,21288.856034968718,10%
793,2024-01-01,235,John Doe,Businesses,476,Widget Deluxe,Gadgets,17151.254143427268,Direct sales,3749.471328507123,10%
794,2024-01-01,599,John Doe,Mixed,464,Widget Deluxe,Gadgets,16696.61279659618,Online sales,12567.90024750633,10%
795,2024-01-01,978,John Doe,Businesses,547,Widget Deluxe,Gadgets,12248.451283117516,Direct sales,7211.574633189367,10%
796,2024-01-01,131,John Doe,Individuals,524,Widget Deluxe,Gadgets,18568.66278865772,Subscription sales,11433.223456831238,10%
797,2024-01-01,690,John Doe,Non-profit,548,Widget Deluxe,Gadgets,15447.347489264597,Online sales,8245.91017344957,10%
798,2024-01-01,358,John Doe,Individuals,507,Widget Deluxe,Gadgets,9431.04199454024,Partner sales,12201.581246588197,10%
799,2024-01-01,410,John Doe,Individuals,570,Widget Deluxe,Gadgets,14636.572082318957,Direct sales,19667.576387724333,10%
800,2024-01-01,455,John Doe,Mixed,534,Widget Deluxe,Gadgets,12456.633957229487,Online sales,18232.61450814229,10%
801,2024-01-01,821,John Doe,Businesses,493,Widget Deluxe,Gadgets,15840.927492172586,Online sales,5401.827129180322,10%
802,2024-01-01,347,John Doe,Mixed,481,Widget Deluxe,Gadgets,11690.22936264858,Online sales,6786.436407965188,10%
803,2024-01-01,366,John Doe,Mixed,500,Widget Deluxe,Gadgets,10630.530785190906,Referral sales,18762.83312294323,10%
804,2024-01-01,824,John Doe,Non-profit,440,Widget Deluxe,Gadgets,12539.277163913415,Direct sales,15534.94938819886,10%
805,2024-01-01,171,John Doe,Businesses,477,Widget Deluxe,Gadgets,9393.995473636514,Online sales,11391.299206878091,10%
806,2024-01-01,588,John Doe,Businesses,504,Widget Deluxe,Gadgets,17570.874881294345,Subscription sales,19794.56650253287,10%
807,2024-01-01,878,John Doe,Mixed,464,Widget Deluxe,Gadgets,21607.845617447983,Online sales,12141.603884633769,10%
808,2024-01-01,175,John Doe,Mixed,497,Widget Deluxe,Gadgets,20724.434983115912,Online sales,15129.785037852165,10%
809,2024-01-01,659,John Doe,Individuals,452,Widget Deluxe,Gadgets,18093.967256099964,Online sales,5890.74166652991,10%
810,2024-01-01,163,John Doe,Mixed,474,Widget Deluxe,Gadgets,12798.073238999172,Referral sales,20763.905942149373,10%
811,2024-01-01,862,John Doe,Non-profit,517,Widget Deluxe,Gadgets,14717.205832224416,Online sales,9736.633066673487,10%
812,2024-01-01,117,John Doe,Businesses,473,Widget Deluxe,Gadgets,4529.167869735527,Online sales,8559.99204831266,10%
813,2024-01-01,885,John Doe,Individuals,498,Widget Deluxe,Gadgets,13998.081781611827,Subscription sales,19979.013433406,10%
814,2024-01-01,714,John Doe,Businesses,581,Widget Deluxe,Gadgets,20723.787257551216,Direct sales,11417.032546722417,10%
815,2024-01-01,365,John Doe,Individuals,479,Widget Deluxe,Gadgets,17546.406287493377,Partner sales,18506.719457819512,10%
816,2024-01-01,769,John Doe,Individuals,525,Widget Deluxe,Gadgets,13265.382123341802,Partner sales,20251.09345313345,10%
817,2024-01-01,204,John Doe,Businesses,606,Widget Deluxe,Gadgets,15907.364364014402,Online sales,10652.539202286305,10%
818,2024-01-01,794,John Doe,Mixed,532,Widget Deluxe,Gadgets,9889.683538731086,Online sales,4700.564766298687,10%
819,2024-01-01,926,John Doe,Mixed,328,Widget Deluxe,Gadgets,10585.71595531795,Direct sales,12702.504909449242,10%
820,2024-01-01,17,John Doe,Individuals,509,Widget Deluxe,Gadgets,9544.555406209776,Online sales,11297.77477995367,10%
821,2024-01-01,101,John Doe,Individuals,476,Widget Deluxe,Gadgets,14842.054477820202,Partner sales,6300.495984947537,10%
822,2024-01-01,592,John Doe,Mixed,528,Widget Deluxe,Gadgets,14957.093957486995,Partner sales,8595.342966798635,10%
823,2024-01-01,524,John Doe,Individuals,447,Widget Deluxe,Gadgets,8088.348937788858,Subscription sales,11765.612412170336,10%
824,2024-01-01,595,John Doe,Individuals,571,Widget Deluxe,Gadgets,16318.81139864499,Online sales,12512.15930020093,10%
825,2024-01-01,550,John Doe,Non-profit,585,Widget Deluxe,Gadgets,9907.327467292815,Online sales,19794.093036059858,10%
826,2024-01-01,735,John Doe,Individuals,530,Widget Deluxe,Gadgets,13014.16613068524,Referral sales,9680.971496575363,10%
827,2024-01-01,756,John Doe,Individuals,470,Widget Deluxe,Gadgets,16107.600544842971,Direct sales,14855.516271467113,10%
828,2024-01-01,488,John Doe,Individuals,571,Widget Deluxe,Gadgets,13106.636526075368,Online sales,9643.05204997352,10%
829,2024-01-01,333,John Doe,Mixed,538,Widget Deluxe,Gadgets,15546.184204237354,Direct sales,6297.305734665037,10%
830,2024-01-01,211,John Doe,Mixed,474,Widget Deluxe,Gadgets,8848.028873053736,Direct sales,11624.883893696153,10%
831,2024-01-01,984,John Doe,Individuals,480,Widget Deluxe,Gadgets,25249.99101556588,Direct sales,14645.444005459925,10%
832,2024-01-01,23,John Doe,Individuals,450,Widget Deluxe,Gadgets,12648.950604208565,Subscription sales,18811.086510049317,10%
833,2024-01-01,18,John Doe,Individuals,377,Widget Deluxe,Gadgets,10484.245669029584,Subscription sales,6764.3222442479955,10%
834,2024-01-01,657,John Doe,Mixed,528,Widget Deluxe,Gadgets,16091.45131841264,Online sales,24605.51660202209,10%
835,2024-01-01,53,John Doe,Mixed,496,Widget Deluxe,Gadgets,14697.066456055774,Online sales,9384.73655955214,10%
836,2024-01-01,892,John Doe,Mixed,446,Widget Deluxe,Gadgets,16527.984256403266,Partner sales,20560.470343120454,10%
837,2024-01-01,81,John Doe,Mixed,522,Widget Deluxe,Gadgets,10553.505948749582,Online sales,11498.586967297182,10%
838,2024-01-01,978,John Doe,Individuals,494,Widget Deluxe,Gadgets,19376.77962647788,Referral sales,9803.675609414146,10%
839,2024-01-01,97,John Doe,Mixed,495,Widget Deluxe,Gadgets,15297.776261950785,Subscription sales,17828.15252973515,10%
840,2024-01-01,519,John Doe,Businesses,428,Widget Deluxe,Gadgets,10367.46280969052,Online sales,20843.784756601857,10%
841,2024-01-01,324,John Doe,Individuals,524,Widget Deluxe,Gadgets,9272.753871743367,Referral sales,15212.774209777232,10%
842,2024-01-01,261,John Doe,Businesses,473,Widget Deluxe,Gadgets,2959.713554810094,Partner sales,8918.22169721228,10%
843,2024-01-01,288,John Doe,Businesses,387,Widget Deluxe,Gadgets,16837.79524886509,Direct sales,12128.592846391997,10%
844,2024-01-01,267,John Doe,Businesses,524,Widget Deluxe,Gadgets,13302.061342152108,Online sales,8313.075167687672,10%
845,2024-01-01,542,John Doe,Mixed,531,Widget Deluxe,Gadgets,15299.88177832462,Partner sales,12774.769854247781,10%
846,2024-01-01,700,John Doe,Businesses,475,Widget Deluxe,Gadgets,9175.182838679038,Online sales,16933.856052752002,10%
847,2024-01-01,341,John Doe,Non-profit,472,Widget Deluxe,Gadgets,16994.207786603885,Partner sales,19051.616769757555,10%
848,2024-01-01,828,John Doe,Individuals,532,Widget Deluxe,Gadgets,13290.681360551782,Subscription sales,7690.035154008429,10%
849,2024-01-01,595,John Doe,Mixed,459,Widget Deluxe,Gadgets,11785.164982227707,Direct sales,13055.31716179524,10%
850,2024-01-01,820,John Doe,Businesses,477,Widget Deluxe,Gadgets,13450.97736689478,Direct sales,11736.728068944578,10%
851,2024-01-01,298,John Doe,Businesses,697,Widget Deluxe,Gadgets,4452.005997487227,Referral sales,19813.55403246482,10%
852,2024-01-01,194,John Doe,Mixed,423,Widget Deluxe,Gadgets,11324.583556039079,Direct sales,12771.706775078981,10%
853,2024-01-01,12,John Doe,Mixed,484,Widget Deluxe,Gadgets,11543.393607755701,Online sales,11186.374310833286,10%
854,2024-01-01,788,John Doe,Mixed,551,Widget Deluxe,Gadgets,12200.454560042439,Direct sales,9676.332725822427,10%
855,2024-01-01,212,John Doe,Mixed,517,Widget Deluxe,Gadgets,15831.07165302298,Subscription sales,4109.871482532828,10%
856,2024-01-01,761,John Doe,Businesses,423,Widget Deluxe,Gadgets,9740.464845046634,Referral sales,20547.489271816376,10%
857,2024-01-01,992,John Doe,Non-profit,400,Widget Deluxe,Gadgets,12269.1447914781,Online sales,12208.617807729408,10%
858,2024-01-01,882,John Doe,Individuals,447,Widget Deluxe,Gadgets,10981.474081998307,Online sales,20462.572653912153,10%
859,2024-01-01,80,John Doe,Businesses,488,Widget Deluxe,Gadgets,19657.06271832712,Direct sales,17123.653596317603,10%
860,2024-01-01,878,John Doe,Mixed,503,Widget Deluxe,Gadgets,15264.560317394564,Referral sales,16728.38901985105,10%
861,2024-01-01,613,John Doe,Individuals,509,Widget Deluxe,Gadgets,13523.689973007413,Online sales,14808.052446669122,10%
862,2024-01-01,828,John Doe,Businesses,375,Widget Deluxe,Gadgets,6280.2014440345665,Subscription sales,21606.750930794573,10%
863,2024-01-01,58,John Doe,Individuals,468,Widget Deluxe,Gadgets,16482.331845012908,Online sales,20941.09012571657,10%
864,2024-01-01,11,John Doe,Businesses,450,Widget Deluxe,Gadgets,11259.8671131598,Online sales,14855.135376705755,10%
865,2024-01-01,77,John Doe,Individuals,527,Widget Deluxe,Gadgets,14010.738031993642,Online sales,12894.472845144037,10%
866,2024-01-01,181,John Doe,Businesses,441,Widget Deluxe,Gadgets,17440.203489968335,Online sales,14694.896600684562,10%
867,2024-01-01,535,John Doe,Businesses,584,Widget Deluxe,Gadgets,12308.98158015975,Online sales,22301.68421458541,10%
868,2024-01-01,50,John Doe,Individuals,456,Widget Deluxe,Gadgets,15031.18620054308,Online sales,5397.5118084273445,10%
869,2024-01-01,352,John Doe,Individuals,437,Widget Deluxe,Gadgets,15048.464109270411,Direct sales,8759.388773434377,10%
870,2024-01-01,344,John Doe,Individuals,508,Widget Deluxe,Gadgets,19213.94566932997,Direct sales,9437.51655239675,10%
871,2024-01-01,869,John Doe,Individuals,482,Widget Deluxe,Gadgets,11886.045478864708,Direct sales,14070.900448110286,10%
872,2024-01-01,942,John Doe,Individuals,474,Widget Deluxe,Gadgets,13436.636218685606,Direct sales,9904.47550141155,10%
873,2024-01-01,809,John Doe,Businesses,538,Widget Deluxe,Gadgets,20918.067125982558,Subscription sales,10900.382336242877,10%
874,2024-01-01,212,John Doe,Businesses,435,Widget Deluxe,Gadgets,16347.989062206947,Direct sales,19390.262161771832,10%
875,2024-01-01,307,John Doe,Businesses,505,Widget Deluxe,Gadgets,18190.933490313015,Partner sales,20718.148159016208,10%
876,2024-01-01,237,John Doe,Mixed,378,Widget Deluxe,Gadgets,8908.67858823837,Direct sales,11309.495678436751,10%
877,2024-01-01,641,John Doe,Mixed,537,Widget Deluxe,Gadgets,17311.517734932768,Partner sales,14704.631629766793,10%
878,2024-01-01,739,John Doe,Businesses,514,Widget Deluxe,Gadgets,9580.760654880683,Online sales,13022.96279955541,10%
879,2024-01-01,795,John Doe,Mixed,541,Widget Deluxe,Gadgets,15352.384841282075,Subscription sales,11749.98647057624,10%
880,2024-01-01,792,John Doe,Individuals,525,Widget Deluxe,Gadgets,13488.949120326373,Online sales,21270.13892173405,10%
881,2024-01-01,453,John Doe,Individuals,481,Widget Deluxe,Gadgets,16499.474583002193,Partner sales,7847.063660217124,10%
882,2024-01-01,444,John Doe,Mixed,457,Widget Deluxe,Gadgets,16385.002609001174,Online sales,6524.489052097927,10%
883,2024-01-01,361,John Doe,Individuals,515,Widget Deluxe,Gadgets,11056.929858691366,Direct sales,10379.410613150747,10%
884,2024-01-01,910,John Doe,Individuals,393,Widget Deluxe,Gadgets,8814.892198055895,Online sales,14505.636281747025,10%
885,2024-01-01,520,John Doe,Businesses,512,Widget Deluxe,Gadgets,9897.022931651223,Online sales,19972.806992880163,10%
886,2024-01-01,634,John Doe,Individuals,463,Widget Deluxe,Gadgets,19913.209056170075,Partner sales,6338.063587280214,10%
